license,breed,color,name,zip,expiry,created_at,updated_at
Dog Senior Lifetime Spayed Female,BLUETICK COONHOUND,BLUE,CHLOE,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE,MULTI,MOLLY,15145,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,CHIHUAHUA,WHITE/BLACK/BROWN,WILD MOUSE,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,BLACK/TAN,ZORRO,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,SPOTTED,COOPER,15215,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIN PINSCHER,BROWN,STORMI,15133,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,SHIH TZU,WHITE/BLACK,BEAR,15035,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LAB MIX,SPOTTED,LIZZIE,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE,WHITE/BLACK/BROWN,ANNIE,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDEN RETRIEVER,GOLD,MADDY,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GOLDEN RETRIEVER,GOLD,TUCKER,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BLACK/BROWN,MADISON,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDEN RETRIEVER,GOLD,HAILIE,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHORTHAIR POINT,WHITE/LIVER,KASSI,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,SPOTTED,CUDDLES,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,DACHSHUND,RED,RUBY SU,15137,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,COCKAPOO,WHITE/TAN,BUFFY,15108,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,YELLOW,SALLY,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SIB HUSKY,WHITE/RED,ROWANA,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GOLDEN RETRIEVER,GOLD,CHARLIE,15216,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDEN RETRIEVER,BLONDE,RITA,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BLACK,EBONY,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PUG,FAWN,PEANUT,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PUG,FAWN,MAGIC,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GOLDEN RETRIEVER,BROWN/GOLD,GUNNY,15209,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE MIX,MULTI,ELLA MAE SHAW,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,WELSH CORGI PEMBROK,MULTI,FREDDY,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,DUNCAN,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LAB MIX,BLACK,ABBY,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,AUS SHEPHERD,RED,KIRBY,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,MALTESE MIX,WHITE/BLACK,AUGGIE,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,WEIMARANER,GREY,SEDONA,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,MIXED,BROWN,HUNTER,15216,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHORTHAIR POINT,BROWN,ABBY,15014,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,CAV KING CHAR SPANI,WHITE/RED,KOBY,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,CAV KING CHAR SPANI,WHITE/RED,GINGER,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHEPHERD,BLACK/BROWN,SABIAN,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BLACK,PEPPER,15116,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,WEIMARANER,GREY,EMILY,15332,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PAPILLON,SPOTTED,PHOEBE,15106,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,AUS SHEPHERD,WHITE/GREY,AUSSIE,15068,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,RAT TERRIER,WHITE/BLACK,OPAL,15068,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,MIXED,BROWN,AMBER,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,WHITE/TAN,GHETTO,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BROWN,SNICKERS,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BLACK,TUCKER,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,POMERANIAN,SABLE/WHITE,ZOEY,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,TERRIER MIX,WHITE/TAN,WILLIE,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BROWN,LIL BIT,15084,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,WHITE/RED,ANDY,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHETLAND SHEEPDOG,WHITE/BLACK,SID,15120,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LAB MIX,YELLOW,ALLEE,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,YORKSHIRE TERRIER,TRI-COLOR,MAGGI,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,COCKER SPANIEL,SILVER,LUCKY,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHETLAND SHEEPDOG,BLUE,OCEANA,15135,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHETLAND SHEEPDOG,BLUE,CULLEN,15135,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,CHIHUAHUA MIX,WHITE/BLACK,CHI CHI LABELLA,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHETLAND SHEEP MIX,MULTI,GHILLIE,15234,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BORD COLLIE,WHITE/BLACK,PIPER,15215,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,AUS SHEPHERD,TAN,PENNY,15234,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE MIX,WHITE/BROWN,HARMONY PICKLES BRAUN,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PUGGLE,BROWN,DAISY,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BOXER,WHITE/BLACK/BROWN,ROCKY,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,WHITE/BLACK/BROWN,COOPER,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,NORWICH TERRIER,RED,OTIS,15015,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BOXER,BRINDLE,BENTLEY,15068,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Inter County Transfer - Lifetime,BOXER,BRINDLE,BENTLEY,15068,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,CHIHUAHUA MIX,BLACK,HOUDINI,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,PUG,FAWN,HERBIE,15205,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,ENG BULLDOG,WHITE/BROWN,SLUGGER,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GOLDENDOODLE,WHITE,BENTLEY,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,BLACK,BARKLEY,15015,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,SCHNAUZER MIN,SALT/PEPPER,PEYTON,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,W HGHLND WH TERRIER,WHITE,BELLA,15143,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,WHITE/BROWN,LOGAN,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,BLACK,HUNTER,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,GOLDEN RETRIEVER,GOLD,CODY,15143,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BLACK/BROWN,GENO,15065,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHEPHERD MIX,BLACK/BROWN/TAN,SUGAR,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,DACHSHUND,BROWN,POZ,15108,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SCHNAUZER MIN,BLACK WITH WHITE,HUDSON,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,YORKSHIRE TERR MIX,BLACK/TAN,BELLA,15106,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,POODLE TOY,WHITE,SUGAR,15227,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,BLACK,RILEY,15044,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Duplicate,BORDER TERRIER,WHITE/BLACK,GEORGETTE,15137,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BASSET HOUND,WHITE/BLACK/BROWN,JUNIOR,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,HAVANESE,APRICOT,ABIGAIL,15068,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PUG,FAWN,ROXY,15102,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,BROWN,BENJI,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOODLE,WHITE/BLACK,BONNIE,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOODLE,BLACK,CLYDE,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Duplicate,FRENCH BULLDOG,SPOTTED,OAKLEY,15144,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,RED,ROXY,15106,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,PARSON RUSSELL TERR,WHITE/BROWN,ELVIS,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Out of County Transfer - Lifetime,LAB MIX,GOLD,ARIEL,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,OLD ENG BULLDOG,FAWN,CHUNK WINSTON,15065,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,BICHON FRISE,WHITE,BAILEY,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Inter County Transfer - Lifetime,BICHON FRISE,WHITE,BAILEY,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GOLDENDOODLE,GOLD,CHEWY,15090,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,AM PITT BULL MIX,WHITE/TAN,ROCKO,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHEPHERD,BLACK,TINKERBELL,15122,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE/BROWN,ZOEY,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHETLAND SHEEPDOG,WHITE,ROXIE,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Duplicate,MIXED,BLACK,BRANDY,15143,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BRITTANY SPANIEL,WHITE/RED,TOBY,15221,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BELG MALINOIS,BLACK/RED,"""BEAR"" DE HOUTEN HUISBESCHERMER VAN MEMPHIS",15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,WHITE/TAN,BENTLEY,15133,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,BLACK,BOLT,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,BLACK,ROCKY,15084,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BOSTON TERRIER,WHITE/BLACK,COCO,15017,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GOLDEN RETRIEVER,BROWN,TUCKER,16046,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,SPOTTED,EMMA,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHEPHERD,WHITE,LULU,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,LABRADOR RETRIEVER,BROWN,HERSHEY,15215,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,BLOODHOUND,BLACK/BROWN,WINSTON,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,CAIRN TERRIER,BRINDLE,MONTY,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,BROWN,CHEWBACCA,15135,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,LABRADOR RETRIEVER,BLACK,COOPER,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BORD COLLIE MIX,WHITE/BLACK,PEYTON,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHELTAND SHEEPDOG,SABLE/WHITE,SOPHIE,15116,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,TERRIER MIX,WHITE/BROWN,ANGEL,15129,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,COLLIE MIX,WHITE/BLACK/BROWN,JUSTIN,15084,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,MIXED,BLACK,BUFFY,15018,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHORTHAIR POINT,BROWN,ABBY,15143,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDEN RETRIEVER,GOLD,CHLOE,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BROWN,BOBA,15068,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GOLDEN RETRIEVER,GOLD,CHARLIE,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE,MIA,15076,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SIB HUSKY,RED/BROWN,NIKOLAI,15101,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHORTHAIR POINT,WHITE/LIVER,TANNER,15147,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PEKINGESE,BLONDE,ALI,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LAB MIX,BLACK,ZILLA,15025,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BEAGLE MIX,BROWN,STRETCH,15205,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,DOBERMAN PINSCHER,BLACK/BROWN,JULES,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Female,AM PIT BULL TERRIER,BRINDLE,BABY GIRL,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,TERRIER MIX,WHITE,RUTHIE,15024,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BLACK,GRACIE LOU,15221,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,YORKSHIRE TERRIER,BLACK/BROWN,TRIXIE NAGELDINGER,15219,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,BLACK/BROWN,MAX KOLANO,15137,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,BRUTUS,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,MIXED,SPOTTED,PEANUT,15131,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SCOTTISH TERRIER,TAN,IAN IV,15241,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,WHITE/BLACK,SAM,15051,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,WHITE/BLACK,GEORGE,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,SHIH TZU,WHITE/GREY,MINDY,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,ENGLISH MASTIFF,FAWN,DUNCAN,15145,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE,MULTI,BELLA,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BICHON FRISE,WHITE,WESLEY,15136,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Male,DOBERMAN PINSCHER,BLACK/TAN,BARRON,15202,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BROWN,ZEUS,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BOSTON TERRIER,WHITE/BLACK,MADISON,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,ROCKY,15143,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,COCKAPOO,BLACK,BAILEY,15106,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,GER SHORTHAIR POINT,SPOTTED,ABBEY,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,PUG,FAWN,STELLAFN,15228,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GOLDEN RETRIEVER,GOLD,COBY,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHEPHERD,BLACK/TAN,CALEB,15018,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHIH TZU,SPOTTED,SAMMY,15236,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHEPHERD,BLACK,MAXIMUS,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE/BLACK/BROWN,ALLIE,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Neutered Male,W HGHLND WH TERRIER,WHITE,ELLIOTT,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BLACK,RUDI,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHIH TZU,WHITE/BLACK,ROSCOE,15132,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BEAGLE,WHITE/BLACK/BROWN,PRINCE SNOOPY G.D.,15205,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,BOXER,BRINDLE,PRINCESS ISABELLA RAE,15145,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,AM STAFF TERRIER,WHITE/BROWN,DIRTY FACED KID,15084,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,YELLOW,ALEXANDER,15120,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Inter County Transfer - Lifetime,LABRADOR RETRIEVER,BLACK,JASMINE,15120,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BLACK/TAN,PRINCESS,15037,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BOXER,BROWN,BAILEY,15221,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHEPHERD,BLACK,CODY,15108,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,GOLDEN RETRIEVER,GOLD,SHEA,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,CAIRN TERRIER,WHEATON,DUNCAN,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHEPHERD,BLACK/BROWN,SALAZAR,15120,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,YELLOW,REIS SCHNEIDER,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,LABRADOR RETRIEVER,CHOCOLATE,SUGAR MAGNOLIA,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,AIREDALE TERRIER,BLACK/BROWN,LUKE,15116,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,SHELTAND SHEEPDOG,SABLE/WHITE,ANGEL,15068,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,SHELTAND SHEEPDOG,WHITE/BLACK,LEXI,15068,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GOLDEN RETRIEVER,BLONDE,SCOUT,15215,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,REDBONE COONHOUND,RED,LADY BIRD,15143,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,BOXER,BLACK/BROWN,LILY,15065,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHETLAND SHEEPDOG,WHITE/BROWN,COOPER,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,BLACK,BAILEY,15209,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GER SHEPHERD,BLACK/BROWN,DREYFUSS,15243,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,BEAGLE,WHITE/BLACK/BROWN,SNOOPY,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,DOBERMAN PINSCHER,OTHER,RUKUS,15235,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE/BLACK,HARLEY,15137,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,NEWFOUNDLAND,WHITE/BLACK,ARGOS,15228,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,DACHSHUND MIX,WHITE/BROWN,MILO,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GORDON SETTER,BLACK/BROWN,BOY,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,SHIH TZU,WHITE,BOGART,15221,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Male,COCKER SPANIEL,BROWN,RELOAD,15106,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,GOLDEN RETRIEVER,RED,LUKE,15136,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,GER SHEPHERD,BLACK/BRINDLE,MERCEDES,15120,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,SHEPHERD MIX,BLACK,HADES FORISKA,15135,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,ENG POINTER,WHITE/BROWN,LUCIA,15243,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE,SPOTTED,PENNY,15229,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BRITTANY SPANIEL,WHITE/BROWN,SNICKERS,15135,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Female,ROTTWEILER,BLACK,DREAMER,15239,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LAB MIX,BLACK,MAGGY,15218,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LAB MIX,BLACK,DONOVAN,15218,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Senior Lifetime Spayed Female,COCKER SPANIEL,SPOTTED,DUCHESS,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,MIXED,WHITE,SANDY,15137,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,ZIGGY,15068,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,LABRADOR RETRIEVER,CHOCOLATE,HAILEE,15237,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,WELSH HOUND,RED,MAGGIE,15146,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Neutered Male,LABRADOR RETRIEVER,BROWN,CHINO,15018,2099,8/12/2023 12:42,8/12/2023 12:42
Dog Lifetime Spayed Female,BEAGLE,WHITE/BLACK/BROWN,SHELBY,15131,2099,8/12/2023 12:42,8/12/2023 12:42
